Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,84.79213265493966,85.21693078033901,81.43501701482725,81.5369644165039,201662400
2020-06-12,83.67794024802434,84.42558161332404,81.12915175448484,82.24090576171875,200146000
2020-06-15,80.89370059767263,83.91097923516973,80.7310603407497,83.25800323486328,138808800
2020-06-16,85.31402459590804,85.73640033379766,83.6779473563593,85.46452331542969,165428800
2020-06-17,86.20973348728414,86.27041892651324,85.22420254683476,85.34557342529297,114406400
2020-06-18,85.30189085886494,85.7970861704287,84.77028576142695,85.37957000732422,96820400
2020-06-19,86.08594777647562,86.55200784219969,83.7823232639959,84.89165496826172,264476000
2020-06-22,85.28490176382967,87.25596396315328,85.23878022993338,87.11274719238281,135445200
2020-06-23,88.35800866828109,90.3921859871706,87.93806271848383,88.9721450805664,212155600
2020-06-24,88.60074093656063,89.52073426597426,87.0277716909011,87.40159606933594,192623200
2020-06-25,87.55696539217314,88.60075211142514,86.79718241483171,88.5619125366211,137522400
2020-06-26,88.45750697188015,88.6784028157827,85.69267535351385,85.84075164794922,205256800
2020-06-29,85.74852774385108,87.9137875283765,85.27032617462565,87.8191146850586,130646000
2020-06-30,87.4064663250919,88.83864890811773,87.3870502400666,88.55220794677734,140223200
2020-07-01,88.62987615436822,89.1736153626138,88.33616067933104,88.38470458984375,110737200
2020-07-02,89.29256387033587,89.92854613881406,88.27062306658787,88.38470458984375,114041600
2020-07-06,89.81445092400466,91.21749799617754,89.78289331003914,90.74900817871094,118655600
2020-07-07,91.12768802006694,91.90688702119085,90.3557709756679,90.4674301147461,112424400
2020-07-08,91.44568456641123,92.60598999002299,91.35829367263958,92.57443237304688,117092000
2020-07-09,93.46772209132743,93.52112558076603,91.92388788228862,92.9725341796875,125642800
2020-07-10,92.56715507244024,93.19343305098592,91.95544841683225,93.13516998291016,90257200
2020-07-13,94.44112299776556,97.05302710538204,92.491906663148,92.70552062988281,191649200
2020-07-14,92.08652103195597,94.43140759023446,91.15197107556455,94.2396469116211,170989200
2020-07-15,96.11602138224647,96.3660450887598,93.68860387905283,94.88774871826172,153198000
2020-07-16,93.75903153718914,94.57707031640611,93.12061934107113,93.7201919555664,110577600
2020-07-17,94.17170293566608,94.32705386634905,93.05751133391595,93.5308609008789,92186800
2020-07-20,93.61823596370867,95.64027195651475,93.27353933830152,95.50190734863281,90318000
2020-07-21,96.2932339607085,96.36848331726704,93.9337836446351,94.18380737304688,103433200
2020-07-22,93.88523208886058,95.13049855916786,93.79784860710124,94.44839477539062,89001600
2020-07-23,94.18137407038651,94.25905321228731,89.33868035280699,90.1494369506836,197004400
2020-07-24,88.34586551167968,90.27080586872148,86.55685253817205,89.92610931396484,185438800
2020-07-27,90.98931089635573,92.14961609127305,90.76599264897189,92.057373046875,121214000
2020-07-28,91.62773886108056,91.80494302513247,90.54025303327292,90.54511260986328,103625600
2020-07-29,91.02817499490048,92.4652097102924,90.99176520648089,92.28072357177734,90329200
2020-07-30,91.45295970570953,93.50170078916014,91.04515531955397,93.39732360839844,158130000
2020-07-31,99.89794359381725,103.32545597772634,97.89774650192103,103.17495727539062,374336800
2020-08-03,105.05863567902395,108.39633503514682,104.76006804130827,105.77472686767578,308151200
2020-08-04,105.96406844483113,107.57344762416928,105.24069527688243,106.48110961914062,173071600
2020-08-05,106.20194776111252,107.18747869527104,105.73588033133619,106.86705780029297,121776800
2020-08-06,107.19961106444998,111.09076104294732,106.60975038646124,110.59556579589844,202428800
2020-08-07,110.11651110240133,110.57368961748969,107.28347223155788,108.08110046386719,198045600
2020-08-10,109.52800706833382,110.6709532877143,106.99894263573846,109.65203094482422,212403600
2020-08-11,108.91522590001141,109.41374086189697,106.13081790570277,106.39102172851562,187902400
2020-08-12,107.482876326809,110.18460371438742,107.288335746899,109.92683410644531,165598000
2020-08-13,111.3081209735569,112.87663171616475,110.81932780403503,111.87229919433594,210082000
2020-08-14,111.6971903401982,111.86255059040622,109.96088544926977,111.77257537841797,165565200
2020-08-17,112.89606491291276,112.92038434329335,110.85335892216301,111.48075866699219,119561600
2020-08-18,111.2327184122214,112.83527017348905,110.89712956784018,112.40970611572266,105633600
2020-08-19,112.81824198590108,113.96604930230188,112.45590697529136,112.55074310302734,145538000
2020-08-20,112.59208851632775,115.16249715621257,112.5750641732495,115.04820251464844,126907200
2020-08-21,116.00875904693801,121.46084583474001,115.99660304237206,120.97692108154297,338054800
2020-08-24,125.18633529954178,125.27145700681216,120.55620422636002,122.42382049560547,345937600
2020-08-25,121.29548577928259,121.76482035926398,119.69536076539771,121.41950225830078,211495600
2020-08-26,122.73753929165063,123.52787254916589,121.66997788314622,123.07069396972656,163022400
2020-08-27,123.67377724193759,124.00693190797273,120.45407621046918,121.59945678710938,155552400
2020-08-28,122.57460810630094,122.99287708889368,121.17876033216808,121.4024887084961,187630000
2020-08-31,124.09931840039746,127.42601095099603,122.56242274675954,125.51947784423828,225702700
2020-09-01,129.13801430731166,131.12236700060433,126.96885769324331,130.51927185058594,151948100
2020-09-02,133.83617871240742,134.21553789112662,123.53510537738796,127.81505584716797,200119000
2020-09-03,123.4476412912984,125.32497985137765,117.21251553349937,117.58214569091797,257599600
2020-09-04,116.79422439020836,120.32518728542867,107.86467480854796,117.65994262695312,332607200
2020-09-08,110.84116495574696,115.74366243548647,109.60581689802558,109.74199676513672,231366600
2020-09-09,114.06088674565609,115.88959346489294,112.11545122343698,114.11924743652344,176940500
2020-09-10,117.07631964504925,117.21249954875044,109.43075684011971,110.39374542236328,182274400
2020-09-11,111.44428149919675,112.08627882927041,106.99896131243025,108.94439697265625,180860300
2020-09-14,111.59019158497078,112.76717927863528,109.72257511673861,112.21273040771484,140150100
2020-09-15,115.10169316714062,115.58805204226122,110.51046419860256,112.38780975341797,184642000
2020-09-16,112.08629341926631,112.83528298059828,108.98332076250016,109.07086181640625,154679000
2020-09-17,106.72659350722516,109.13892938917895,105.74414649450532,107.32967376708984,178011000
2020-09-18,107.38805146978207,107.85495187903756,103.19563251538361,103.9251708984375,287104900
2020-09-21,101.68792447129736,107.18378178328017,100.28720839881021,107.0767822265625,195713800
2020-09-22,109.60584973691063,109.7809392501185,106.18188610459384,108.75958251953125,183055400
2020-09-23,108.5747468223456,109.05137639314981,103.85706028034124,104.19751739501953,150718700
2020-09-24,102.300732370106,107.24214072616157,102.13537212015387,105.26752471923828,167743300
2020-09-25,105.47179649946621,109.37239714582383,104.73252885742939,109.21675872802734,149981400
2020-09-28,111.8722854078883,112.17382557575709,109.70312127108637,111.82364654541016,137672400
2020-09-29,111.42482027829774,112.16408041867875,110.47155362609944,110.97736358642578,99382200
2020-09-30,110.68557236785257,114.06090471815105,110.52021210350766,112.65045928955078,142675200
2020-10-01,114.4305149590877,114.50833415980816,112.66989821496011,113.60370635986328,116120400
2020-10-02,109.81013380502145,112.22247769672273,109.15841452980857,109.93658447265625,144712000
2020-10-05,110.80228919258478,113.46753391146844,110.4521101876222,113.32162475585938,106243800
2020-10-06,112.54345067949198,112.9519978108433,109.18757711311163,110.07275390625,161498200
2020-10-07,111.49291174621311,112.39753955518432,111.01627470298001,111.94036102294922,96849000
2020-10-08,113.07843627342072,113.22434541737783,111.46372127712412,111.83335876464844,83477200
2020-10-09,112.134890487853,113.8079660479228,111.78471153708273,113.7787857055664,100506900
2020-10-12,116.78448940909738,121.76480690611335,116.02577075981998,121.00608825683594,240226800
2020-10-13,121.8523509831308,121.96907978641414,116.38568190119372,117.7961196899414,262330500
2020-10-14,117.69887109641176,119.6734873331914,116.35652300679654,117.8836898803711,150712000
2020-10-15,115.48105698538242,117.89339294386203,114.92660814304054,117.41676330566406,112559200
2020-10-16,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800
2020-10-19,116.68723954016163,117.13468888800898,112.50455698180666,112.81582641601562,120639300
2020-10-20,113.02980416838349,115.73396585696945,112.47535532523321,114.30406951904297,124423700
2020-10-21,113.4869857975519,115.47133103249566,113.27298669065874,113.68153381347656,89946000
2020-10-22,114.2457118461172,114.81961925340501,111.46373812027767,112.59209442138672,101988000
2020-10-23,113.2146263110706,113.37026472424279,111.16219112016253,111.90145874023438,82572600
2020-10-26,110.89956637288807,113.37027065181736,109.80039043082107,111.91119384765625,111850700
2020-10-27,112.33916701816054,114.08033262151682,111.41508815584027,113.41888427734375,92276800
2020-10-28,111.9111833730848,112.28081345722651,108.06894369566764,108.16621398925781,143937800
2020-10-29,109.30429098085882,113.73988133267714,109.13892333116605,112.1738052368164,146129200
2020-10-30,108.03002105163316,108.93464877317763,104.78114762621877,105.89004516601562,190272600
2020-11-02,106.13324869085784,107.66041546863478,104.392082791657,105.80252075195312,122866900
2020-11-03,106.66824505588045,108.44831311565359,105.76361714103741,107.42696380615234,107624400
2020-11-04,111.02600479592498,112.43644258276989,109.28483911084726,111.81390380859375,138235500
2020-11-05,114.73206338089028,116.35650777308182,113.68153378019652,115.78260040283203,126387100
2020-11-06,115.29052521485966,116.14799095011887,113.1565957663913,115.65105438232422,114457900
2020-11-09,117.41471908421029,118.86656705608227,113.07865981779163,113.34174346923828,154515300
2020-11-10,112.59145738080137,114.57921861893705,111.20780945261693,113.00070190429688,138023400
2020-11-11,114.18946623657861,116.56698735100086,113.45866925822499,116.43057250976562,112295000
2020-11-12,116.55724363092018,117.44394006005354,115.5341249324846,116.1577377319336,103162300
2020-11-13,116.38186588950428,116.6059728165846,114.85206439758592,116.20647430419922,81581900
2020-11-16,115.87516223258528,117.89216151069154,115.12488063733073,117.21983337402344,91183000
2020-11-17,116.48904444010537,117.5803631991879,115.91414693604456,116.33313751220703,74271000
2020-11-18,115.57311658349965,116.75213491699658,114.9787343957129,115.00796508789062,76322100
2020-11-19,114.57920680217912,116.01156992074252,113.81917921291296,115.60232543945312,74113000
2020-11-20,115.6023270585875,115.72899584722249,114.28689410227584,114.33560943603516,73604300
2020-11-23,114.17973844528015,114.60847512000458,110.83755943271615,110.93499755859375,127959300
2020-11-24,110.99345018861624,112.88377334383199,109.70724035208704,112.22118377685547,113874200
2020-11-25,112.59146004070323,113.76073225947121,112.22118480532058,113.05916595458984,76499200
2020-11-27,113.58532797535975,114.48177040505827,113.24429090254516,113.60481262207031,46691300
2020-11-30,113.97510085734369,117.87268484188316,113.8191939296174,116.00184631347656,169410200
2020-12-01,117.91165703284473,120.30867019893745,116.93726107423544,119.57787322998047,127728200
2020-12-02,118.89580787782604,120.21124854930066,117.79474297009735,119.92867279052734,89004200
2020-12-03,120.3573879750848,120.61073301099076,119.08093162233982,119.79224395751953,78967600
2020-12-04,119.46094830759233,119.71429334953903,118.40859884170744,119.11991119384766,78260400
2020-12-07,119.17836466433876,121.38050156328545,119.1199032870206,120.58149719238281,86712000
2020-12-08,121.18562729875275,121.78000942455122,119.93839423484614,121.19536590576172,82225500
2020-12-09,121.34153047949344,122.7251709901087,117.9019138516176,118.66194152832031,115089200
2020-12-10,117.4147062587099,120.69842312660181,117.07366917962338,120.08454895019531,81312200
2020-12-11,119.29529488946088,119.61684733291102,117.46343320377245,119.27581024169922,86939800
2020-12-14,119.46094593639897,120.19174292308256,118.42808857411595,118.66194152832031,79184500
2020-12-15,121.15638107461726,124.62523548902008,120.95175883034318,124.60574340820312,157243700
2020-12-16,124.14780702795105,125.08321893037582,123.31956442000251,124.53755950927734,98208600
2020-12-17,125.59963849451057,126.2622355061444,124.76165733950789,125.4047622680664,94359800
2020-12-18,125.65812133826819,125.79453619074846,122.89083268641434,123.41700744628906,192541500
2020-12-21,121.81898983096859,125.02475369942195,120.28918834325576,124.9468002319336,121251600
2020-12-22,128.2402506072199,130.96856222026736,126.33042801765606,128.5033416748047,168904800
2020-12-23,128.77617526932784,129.03925147681866,127.43150406974205,127.60690307617188,88223700
2020-12-24,127.95769770274158,130.04290467587725,127.74332938014881,128.59104919433594,54930100
2020-12-28,130.55934935520793,133.82356763345643,130.09162848432888,133.19021606445312,124486200
2020-12-29,134.51539669044374,135.2364403537799,130.90038029198016,131.41680908203125,121047300
2020-12-30,132.1085803410319,132.50808617525803,129.98438983005124,130.29620361328125,96452100
2020-12-31,130.6470123311244,131.2901172342019,128.34743726674927,129.2926025390625,99116600
2021-01-04,130.10134048912553,130.18903254892197,123.5144223383572,126.09657287597656,143301900
2021-01-05,125.58992448101938,128.36695957300432,125.14169569112941,127.6556396484375,97664900
2021-01-06,124.44986969207119,127.69461045301895,123.14417506694097,123.3585433959961,155088000
2021-01-07,125.07346559980046,128.25974454135618,124.58626762143851,127.56791687011719,109578200
2021-01-08,129.03923614525579,129.23412721104498,126.8955682344821,128.66897583007812,105158200
2021-01-11,125.88218854713082,126.8370922131897,125.20985310487029,125.67755889892578,100384500
2021-01-12,125.20990596297588,126.36943976674388,123.6118968629197,125.50222778320312,91951100
2021-01-13,125.46320546323611,128.08433270307023,125.20012928631586,127.5386734008789,88636800
2021-01-14,127.45098259708287,127.64585879719884,125.46320669883724,125.609375,90221800
2021-01-15,125.48270567821912,126.8858381851589,123.74828212605794,123.88469696044922,111598500
2021-01-19,124.5083374611246,125.4145336018759,123.68984827264967,124.55706024169922,90757300
2021-01-20,125.36581064769301,129.09774963934194,125.25862647781936,128.64952087402344,104319500
2021-01-21,130.3741971240205,136.0938972964428,130.1695674073792,133.36558532714844,120150900
2021-01-22,132.7906739013892,136.26927444924834,131.56294040290453,135.50924682617188,114459400
2021-01-25,139.40681893054085,141.3750878076961,133.04400046392547,139.26065063476562,157611700
2021-01-26,139.92325867417892,140.60533283780688,137.7503450890547,139.49452209472656,98390600
2021-01-27,139.7576013848175,140.60533595593498,136.81493637532154,138.4226837158203,140843800
2021-01-28,135.94776180776887,138.3545216080431,133.199957390702,133.57997131347656,142621100
2021-01-29,132.3522064767238,133.2389103783543,126.8761058794983,128.581298828125,177523800
2021-02-01,130.32549144869654,131.91376200881854,127.57768703435836,130.70550537109375,106239800
2021-02-02,132.2547347662849,132.81988610161744,131.16341625287015,131.53369140625,83305400
2021-02-03,132.2840133435427,132.29376682043633,130.1890676099028,130.5106201171875,89880900
2021-02-04,132.81015030717464,133.88197676464856,131.1439269498007,133.8722381591797,84183100
2021-02-05,134.033283551068,134.1015854508509,132.57925865202728,133.45751953125,75693800
2021-02-08,132.7451425942424,133.65269267140306,131.66194630942968,133.60389709472656,71297200
2021-02-09,133.3209020588762,134.5504851694013,132.56950670280034,132.7256317138672,76774200
2021-02-10,133.18428060554035,133.6819746696006,131.15450660056266,132.12060546875,73046600
2021-02-11,132.61826227921486,133.09643505279266,130.53970793560018,131.8668670654297,64280000
2021-02-12,131.10574623455432,132.257244658681,130.46168022259064,132.10110473632812,60145100
2021-02-16,132.2182178860353,132.72565030112574,129.58340507467835,129.9737548828125,80576300
2021-02-17,128.08057622514062,129.0271538654206,126.34356083975098,127.68047332763672,97918500
2021-02-18,126.08006478126129,126.86074929343846,124.33329640042257,126.5777587890625,96856700
2021-02-19,127.09497736433161,127.55362902270863,125.68974801869315,126.73390197753906,87668800
2021-02-22,124.91880883902334,126.58752230648321,122.5670093965397,122.95735168457031,103916400
2021-02-23,120.7714369236387,123.65019713865051,115.53110938005393,122.82072448730469,158273000
2021-02-24,121.92295598861077,122.52797948716125,119.27839785951765,122.32305145263672,111039900
2021-02-25,121.66923290454905,123.40624834822879,117.62920604594376,118.0683364868164,148199500
2021-02-26,119.62970286388716,121.83513064841705,118.2732690688628,118.33182525634766,164560400
2021-03-01,120.76170375322148,124.84076604447007,119.82488658116127,124.70414733886719,116307900
2021-03-02,125.30915619930848,125.61166793035277,121.99125798161717,122.09860229492188,102260900
2021-03-03,121.79608068156783,122.67434893414126,118.89779917065528,119.11248779296875,112966300
2021-03-04,118.80997834389994,120.61530301450836,115.75556433244158,117.22909545898438,178155000
2021-03-05,118.05859095189125,118.99540807937608,114.73093169979428,118.48796081542969,153766600
2021-03-08,118.0097916939266,118.0781010413507,113.40376871001352,113.5501480102539,154376600
2021-03-09,116.15566368258474,119.1124940848032,115.92146128458052,118.1659164428711,129525800
2021-03-10,118.7514470176131,119.21985186652402,116.56553290549272,117.0827407836914,111943300
2021-03-11,119.58091144377221,120.23473053231106,118.33182200741135,119.0149154663086,103026500
2021-03-12,117.4925843785623,118.24398715605516,116.28252996168703,118.10736846923828,88105100
2021-03-15,118.47818777651618,121.00564073101157,117.51208899403603,120.99588012695312,92403800
2021-03-16,122.66459306472457,124.14789226969461,121.70826227679905,122.53773498535156,115227900
2021-03-17,121.05445274468458,122.8207426159824,119.38573914658367,121.74730682373047,111932600
2021-03-18,119.91269661765824,120.20545520924264,117.41451776473627,117.61944580078125,121229700
2021-03-19,117.00466803476282,118.49772055342008,116.78997938198532,117.09249114990234,185549500
2021-03-22,117.42427276940472,120.87878973760397,117.35596342731434,120.4103775024414,111912300
2021-03-23,120.35181837592111,121.23983974643996,119.19055221546797,119.58089447021484,95467100
2021-03-24,119.85414272084951,119.93221266793454,117.17054971237121,117.1900634765625,88530500
2021-03-25,116.65331578604307,118.7221241177334,116.12635496254201,117.6779556274414,98844700
2021-03-26,117.44380185449447,118.54651952158424,116.04833301675248,118.28303527832031,94071200
2021-03-29,118.71241046141134,119.61995321991907,117.81462830863143,118.45868682861328,80819200
2021-03-30,117.2095819531143,117.49257992082933,115.98976697770112,117.00465393066406,85671900
2021-03-31,118.71241420148334,120.53725293655799,118.2244881319706,119.2003402709961,118323800
2021-04-01,120.67385099174045,121.1812907100269,119.5320985965673,120.02978515625,75089100
2021-04-05,120.87880081066227,123.1135029854138,120.09811616226364,122.85977935791016,88651200
2021-04-06,123.44528283557895,124.06006693940361,122.61581009211896,123.16228485107422,80171300
2021-04-07,122.79146423199435,124.83099142610236,122.11812394056145,124.81147766113281,83466700
2021-04-08,125.83610421703582,127.24133338786173,125.41649503174914,127.2120590209961,88844600
2021-04-09,126.66560631746748,129.82735761061758,126.34357333569822,129.788330078125,106686700
2021-04-12,129.31992075985053,129.64195373047176,127.4755609392533,128.07083129882812,91420000
2021-04-13,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500
2021-04-14,131.68149986798167,131.7400486182492,128.48070580389006,128.84176635742188,87222800
