Price,Open,High,Low,Close,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2020-05-14,236.7305721051414,241.96704693409387,234.55103513443416,241.83773803710938,7737600
2020-05-15,239.69518189013357,242.99219280112447,238.7901040451446,242.9275665283203,3385900
2020-05-18,248.72735958481596,251.84892377248386,248.4872305906402,250.35276794433594,6759200
2020-05-19,249.91868654342298,251.43330288811177,247.82226474277192,247.98849487304688,4921100
2020-05-20,251.12859595707545,252.8556084057222,250.91617196031572,252.0336456298828,4896200
2020-05-21,251.94123264597042,252.67083578202158,249.30917108342763,250.2234649658203,3581300
2020-05-22,250.05725969238404,250.94384864173713,248.89359231975186,250.78683471679688,2296400
2020-05-26,256.3096113657558,256.50354653845045,253.5574567837971,254.010009765625,4911800
2020-05-27,256.54055604347184,257.71343994140625,251.99673364431067,257.71343994140625,5152400
2020-05-28,258.6183342192877,260.4746545407406,256.5680788174887,257.205322265625,4630600
2020-05-29,256.77140646115265,258.9140225322792,254.30554628016642,258.3598937988281,7049300
2020-06-01,257.73188534231775,259.9668326371238,257.27011611133963,259.4866027832031,3888200
2020-06-02,260.2439013616444,261.6199645996094,259.01557947001345,261.6199645996094,4343900
2020-06-03,263.3931865085975,265.9144285282098,263.143813080437,265.0740051269531,5568100
2020-06-04,264.1319462824977,265.74813826149904,262.46958866347126,264.3997802734375,3818600
2020-06-05,269.3315375384232,272.79480691694596,269.3130487305431,271.1601257324219,6015500
2020-06-08,271.9174224619198,274.5864621441157,271.4094875817452,274.44793701171875,5559700
2020-06-09,271.9728438688828,273.7275895663567,271.1786142872122,272.499267578125,4686400
2020-06-10,272.93326741743294,273.727524995902,270.2180626129708,270.7998962402344,5602600
2020-06-11,264.46439651996633,264.9816038630845,254.71183497350177,255.1920928955078,7748200
2020-06-12,261.68458964343677,262.42340902869665,253.51126984229182,258.2674865722656,6232200
2020-06-15,252.96638742666138,261.68459151915306,251.91354020175882,260.6225280761719,4431400
2020-06-16,267.87235249900505,268.0109058326321,261.20440285780074,265.72052001953125,5295000
2020-06-17,266.6532333929329,266.92103921727374,264.02114350350325,264.5013732910156,2662800
2020-06-18,263.1807643297638,265.1663664442223,262.79286576336597,264.7415466308594,2756300
2020-06-19,267.86307130295,268.07546708589086,261.9801365146262,263.18072509765625,3479500
2020-06-22,262.60811605651037,265.2309613946228,261.60146271148545,264.9261779785156,2518000
2020-06-23,267.37355222132686,268.2231915787726,265.7573603778527,266.12677001953125,2503600
2020-06-24,264.2059028159904,264.778520406494,257.63955708406513,259.3204040527344,4532300
2020-06-25,258.83087856983855,262.3772626104028,256.9468523599855,262.0632629394531,3897400
2020-06-26,261.1028188280252,261.28753781087175,255.37686856969773,255.9217529296875,4479000
2020-06-29,257.0478329580122,259.6750202064392,255.0333245988099,259.6564636230469,3464600
2020-06-30,259.2757713931902,264.53017280635663,259.14579035244657,263.11907958984375,5215700
2020-07-01,263.9917963592763,265.97845571496316,263.6019097861635,264.9201354980469,3712600
2020-07-02,268.067169291343,269.264706161212,265.6720388902911,266.25689697265625,3661100
2020-07-06,269.8403448415746,270.68510851093725,269.12550558658245,270.3880615234375,3573800
2020-07-07,268.91195785951976,270.77789989629923,267.2595156510076,267.58441162109375,3420300
2020-07-08,268.2899631241558,269.7288771996523,266.7025114133408,269.5710754394531,2434200
2020-07-09,270.1652177907268,270.42515158924783,264.95724936407527,268.1971435546875,3164600
2020-07-10,268.03004104871417,271.0842843350044,266.7489286774763,270.8893127441406,2712400
2020-07-13,273.02453501882627,275.20613757029963,267.9279340941798,268.43853759765625,3657900
2020-07-14,267.1667014394733,272.30041522022276,266.08982474861665,272.03118896484375,4053100
2020-07-15,274.964691718641,275.484559218532,272.32821273186414,274.44482421875,6601400
2020-07-16,272.7459943869485,273.9621162440226,272.1425796864448,273.646484375,3082900
2020-07-17,274.52837450855617,275.1132325353958,272.699545783184,274.37054443359375,2246000
2020-07-20,274.16641771120004,277.27635985886883,273.4887481916257,276.6543884277344,2539900
2020-07-21,278.3717890772379,278.826694566699,276.32945976106646,277.2299499511719,3305500
2020-07-22,276.8492324038023,279.02154206553183,276.747100391197,278.8080139160156,4121100
2020-07-23,278.4366841690683,279.07724028731354,274.21275343516055,275.47528076171875,3487100
2020-07-24,273.7300758154439,274.61200936484096,272.28186896744916,273.6929626464844,2851000
2020-07-27,274.3056266850445,275.8280879617558,273.61863653824287,275.6888427734375,2253300
2020-07-28,274.95536569852925,276.0229496008122,273.6649895608205,273.9806213378906,3135600
2020-07-29,274.7884250212663,277.8148201194083,274.695585427761,277.2949523925781,2370800
2020-07-30,274.54699989555496,276.70075343458495,272.6253594651682,276.2829895019531,2951700
2020-07-31,277.99112876473544,278.59454345703125,274.08280112207734,278.59454345703125,4460300
2020-08-03,280.0334282269657,281.1195972237153,279.5507021898856,280.34906005859375,3767700
2020-08-04,279.6343477374694,281.5281677246094,279.6343477374694,281.5281677246094,2129200
2020-08-05,282.7812818647531,283.5146774845956,282.5027915436247,283.2825927734375,2615100
2020-08-06,282.75348844894467,285.2693076108187,282.44714903544786,285.1857604980469,4088200
2020-08-07,284.28522936442516,285.5570491147604,283.44043757222954,285.334228515625,3319600
2020-08-10,285.81705152912554,286.39261724806346,283.9975147945918,286.24407958984375,2118200
2020-08-11,287.33954522516206,287.8965544233915,283.20845269384483,283.93255615234375,3571200
2020-08-12,286.1605003439675,288.5370459473625,286.1140947256479,287.8222351074219,2947400
2020-08-13,287.13528960963765,288.50924175951366,286.448327700031,287.33026123046875,4074200
2020-08-14,286.9960444023745,287.80369493516343,286.2440919524908,287.33026123046875,2097600
2020-08-17,288.1935238834053,288.59270280204623,287.8685996096017,288.2585144042969,2183400
2020-08-18,288.64844082336333,289.2240064751494,287.11668712700987,288.8619689941406,2415800
2020-08-19,289.2240486816996,289.9017464551569,287.14457806710305,287.6365966796875,2498300
2020-08-20,286.03056717781965,288.96412234554913,285.94702005245983,288.54638671875,2409300
2020-08-21,288.23076840428894,289.7346733930668,287.9429855153581,289.57684326171875,2316200
2020-08-24,291.8326631279351,292.5846438560589,290.91361649340496,292.5196533203125,2349600
2020-08-25,293.067370516321,293.59653059865474,291.9626447292709,293.54083251953125,2890800
2020-08-26,294.0514558164348,296.725077374602,293.5872861939937,296.5393981933594,2606000
2020-08-27,297.2728206724854,298.4610938788073,295.6482268488838,297.1335754394531,2295900
2020-08-28,298.1267889994723,299.18508068827197,297.0220633640003,299.06439208984375,3538700
2020-08-31,298.906606713234,299.69567221268346,297.81114514253125,298.015380859375,5068000
2020-09-01,298.74876331903863,300.87466750466257,297.9411129435836,300.8003845214844,3008000
2020-09-02,302.58279125049205,306.0455056371407,301.50591469863355,305.18212890625,5273100
2020-09-03,303.5762019814181,304.040371567846,292.2504527403109,294.6177062988281,6892000
2020-09-04,294.99831857439773,296.6971950672407,284.9072766467591,292.2597351074219,5133900
2020-09-08,287.1816334958244,288.33276462238246,283.93244746898125,284.2295227050781,4278300
2020-09-09,287.9243850697232,292.11120375094305,287.1260269901153,289.8367614746094,3339800
2020-09-10,291.544837902445,292.1575450133001,283.9046264234885,284.7679748535156,3589000
2020-09-11,286.4390383421546,287.40451900739754,282.3729365927589,284.9815673828125,3690100
2020-09-14,287.8593420912197,290.3380196646374,287.4230216318786,288.6855773925781,3056100
2020-09-15,291.0063977861635,291.7397934539555,289.1961255885133,290.1708984375,2570900
2020-09-16,291.32203751178116,292.5938573136526,288.75054887334966,289.0011901855469,2313400
2020-09-17,284.5173535171965,288.0357380107166,284.03459909438,286.47613525390625,2848300
2020-09-18,287.26529155308225,287.30243305460414,280.86902070518767,283.1434631347656,3420800
2020-09-21,278.9380124774017,280.1262852301559,275.55884501542937,280.0705871582031,4536800
2020-09-22,281.3888110058199,283.3661775406638,279.1236899879912,282.9020080566406,2741500
2020-09-23,283.40328127391456,283.6539225628574,275.87446684484405,276.347900390625,2755800
2020-09-24,275.07612721518404,279.8570674058593,273.89714688254236,277.10919189453125,3130700
2020-09-25,276.2551474896661,282.2522387033565,275.45678943181616,281.54669189453125,2683800
2020-09-28,285.3900520029584,286.87537207234124,284.47097692149714,286.2626647949219,2437900
2020-09-29,286.06590228620763,286.69055356386457,284.0241703350705,284.6301574707031,2303900
2020-09-30,285.3200610440744,289.7111700885074,285.14292241295783,286.821044921875,4304500
2020-10-01,289.161213633264,290.0468786287768,286.92370673480565,288.6391296386719,3005700
2020-10-02,284.0894774748458,287.68812940840144,283.6139970100156,285.9540710449219,3125100
2020-10-05,287.79073071415183,291.1470052255132,287.79073071415183,290.9512023925781,2364500
2020-10-06,291.1096246452946,293.03948551051906,286.38287387154855,286.8863220214844,3389800
2020-10-07,289.5806959130751,292.56405705902665,289.5713922920378,291.80889892578125,1707800
2020-10-08,293.6361688324089,294.46592657517664,292.7877753976403,294.3913269042969,1731700
2020-10-09,295.9763029961739,297.49595152115427,295.3982834606107,297.0111389160156,2794100
2020-10-12,299.397757250774,303.20151503127624,298.9502446201238,301.8030700683594,2194300
2020-10-13,301.7284890671484,301.8123923480292,298.9968383717782,299.8731994628906,2229700
2020-10-14,300.404610798736,301.4114786054526,297.33734702641414,297.9992980957031,1902100
2020-10-15,294.3353797318577,298.0552628681227,293.887895530036,297.6450500488281,2481700
2020-10-16,298.94098781146374,300.39536866294145,297.3094682773048,297.39337158203125,1669600
2020-10-19,298.61458179497873,299.16466181186433,292.1164735247528,292.8996276855469,2229600
2020-10-20,294.1209316506341,297.0949599800386,293.4683126721601,294.0556640625,3066600
2020-10-21,294.0557079438384,296.02284034008767,293.2912178152989,293.5242919921875,2607700
2020-10-22,293.7294297481669,295.68725873322745,291.79956852925983,295.13720703125,2362400
2020-10-23,296.3212121548361,296.3212121548361,293.8972347791735,296.1440734863281,1429300
2020-10-26,293.0301370065871,293.7479951336668,287.4829609518636,290.6900634765625,3335800
2020-10-27,291.04446157687016,291.3148356648635,289.53414503608957,289.72991943359375,2196100
2020-10-28,284.4717224323963,285.0404098143014,279.33475804487676,279.7543029785156,5650500
2020-10-29,279.98736099980704,285.51587378466365,278.4677127764944,282.7003479003906,5365200
2020-10-30,281.14333551749576,282.3553096095709,276.3047143159639,279.5211486816406,5892100
2020-11-02,282.8308378681599,284.6394956945783,280.27635408198483,282.77490234375,4080400
2020-11-03,285.81416836367896,289.70182915593847,285.3666557643212,287.7626647949219,3378300
2020-11-04,291.98598454747133,298.00861282575465,290.87654927891447,294.24212646484375,5750200
2020-11-05,299.21126536467864,301.64454577124576,298.81968828414466,300.00372314453125,3950300
2020-11-06,299.6774819708996,301.057291460395,297.8035563215579,299.96649169921875,3640600
2020-11-09,311.7227468725097,312.5059012280109,303.25750437976313,303.70501708984375,8097300
2020-11-10,302.78193863327067,304.2083512088567,300.2554229630878,303.3133544921875,4120800
2020-11-11,305.2525594243983,306.2594272144176,304.087188696794,305.4483337402344,2773500
2020-11-12,304.6186354356148,305.27125455071354,300.8801447605402,302.62353515625,2532700
2020-11-13,304.3483077723768,307.40624019892357,303.826223830145,306.7349853515625,1996100
2020-11-16,309.19613643419893,310.56661346226974,308.04009784912193,310.4547424316406,3018800
2020-11-17,308.33847823318376,309.98863304477,306.9586689623775,308.90716552734375,3052100
2020-11-18,309.17755929544205,309.65303971709,305.1313950300152,305.15936279296875,2647800
2020-11-19,304.63728912656507,306.8095279925922,303.3786828485988,306.4366149902344,2962200
2020-11-20,306.1755813740666,306.4086555633117,304.3016557880757,304.38555908203125,3516800
2020-11-23,306.0542487880928,307.2848868151149,303.9845497249838,306.1847839355469,2222600
2020-11-24,308.60883573871615,311.6201642475598,307.7511387287899,311.1446838378906,2659700
2020-11-25,311.0794401310911,311.0794401310911,309.6623309940964,310.6319274902344,2256900
2020-11-27,311.6574779776364,311.95579130444816,310.62261382540726,311.51763916015625,984700
2020-11-30,310.82775842381574,311.0421969379191,307.6952547217092,310.1192321777344,4175700
2020-12-01,313.1771232198581,314.92981713476786,312.61773950378847,313.5313720703125,3224200
2020-12-02,312.524540106308,314.28656629553933,311.9931240923172,314.193359375,2270300
2020-12-03,314.1000061035156,315.3958833978704,313.13974188058614,314.1000061035156,2851100
2020-12-04,314.650138339889,316.83170921820636,314.60353488515443,316.8037414550781,2907000
2020-12-07,316.1138001468314,316.6358839422016,315.032332727441,316.2163391113281,1943100
2020-12-08,315.0137322239027,317.63348356338423,314.9764323910864,317.1300354003906,1948200
2020-12-09,317.71742217611234,317.84792892832644,313.4941189731682,314.3145446777344,2545800
2020-12-10,313.0093074179121,315.1163072155894,312.170246017981,314.1653747558594,2738600
2020-12-11,312.6083960410884,313.99750898336936,311.17265119416214,313.7644348144531,2387900
2020-12-14,315.8248480748443,316.7851125647815,312.2168642966476,312.3287353515625,2654600
2020-12-15,314.7807006166539,316.6452941894531,313.47546235454246,316.6452941894531,2757400
2020-12-16,316.82236156966934,317.9504610137325,316.01126802739066,317.1300354003906,2943200
2020-12-17,318.6309658202684,319.0784783845502,317.87580792840197,318.854736328125,2627000
2020-12-18,319.209064306872,319.3116032818938,315.76888738517994,317.5775451660156,6025700
2020-12-21,314.02545454751953,317.33512458303557,311.4896066309094,316.5986022949219,3918100
2020-12-22,316.8448176869016,316.9196938378618,314.97259966731826,315.9742431640625,2371900
2020-12-23,316.91035962370694,318.04304355320335,316.11466123312294,316.22698974609375,3682200
2020-12-24,316.75118856872905,317.50943455130647,316.18951747146986,317.49072265625,1447500
2020-12-28,319.9059330023806,320.5799327356688,319.29746776611114,320.2522888183594,2798800
2020-12-29,321.675152687335,321.80619309715996,319.0914826056763,319.5782775878906,2555500
2020-12-30,320.41137008967144,321.00112329869637,319.7467407345094,320.00885009765625,2009100
2020-12-31,319.98074317796437,322.3678093870963,319.4284423686924,321.73126220703125,3507000
2021-01-04,322.97627100876554,323.04180548572185,313.9428261557476,317.3689880371094,5402600
2021-01-05,316.7793473560143,320.51444248762743,316.7700056901148,319.4566345214844,3299700
2021-01-06,318.0805120550268,324.3617959781647,317.62179918007706,321.3943176269531,4805000
2021-01-07,323.65028530837014,326.8892427048353,323.4630806670902,326.1965026855469,3638900
2021-01-08,327.52580420286046,328.2185156846072,324.49282034464164,328.03131103515625,3758500
2021-01-11,325.16684250621967,327.46969145566027,325.01709019021706,325.8876647949219,2975000
2021-01-12,326.04684244254565,326.842541023715,323.8657204458596,325.9158020019531,2298400
2021-01-13,325.8689001806447,327.6943242132313,325.1293946169724,326.7301330566406,3039900
2021-01-14,327.4977981701662,327.9377706218803,325.34472994288626,325.6255798339844,3497400
2021-01-15,324.146447449765,324.88598154574834,321.5815179765249,323.303955078125,3622100
2021-01-19,325.578738747896,326.3182729476753,324.23073933696446,325.8595886230469,3433800
2021-01-20,327.9377088547823,331.11110348165334,327.6100649941053,330.2873229980469,2920600
2021-01-21,330.87710425318573,331.23283027102855,329.79121430263774,330.5962829589844,2580800
2021-01-22,328.9300426011773,330.4839872414759,328.5649463146985,329.41680908203125,1812200
2021-01-25,330.17504902898156,331.0830760437043,325.73790081672007,330.75543212890625,3549000
2021-01-26,331.5979044200604,331.9910542057386,330.0720421651089,330.2592468261719,2430200
2021-01-27,327.2075806404624,327.22629253793644,320.13993984171896,322.2461853027344,5010400
2021-01-28,323.8656481631836,328.6398100168803,323.500551922285,324.9515380859375,3432200
2021-01-29,323.24783141772565,324.09969412786666,316.93846521795706,318.4455871582031,5803600
2021-02-01,321.67514731292215,324.6894195019026,319.5876139126268,323.67840576171875,3334000
2021-02-02,326.74890577918296,329.82871305508235,326.7021117461617,328.3309326171875,2955200
2021-02-03,329.2295496510982,330.2592467060196,327.52582439969984,328.65850830078125,3392800
2021-02-04,329.62266172619366,332.3561122875732,329.4354570866159,332.3373718261719,1988300
2021-02-05,334.09735025732834,334.3126656464471,332.6183103686664,333.666748046875,2091800
2021-02-08,335.052203323425,336.12872314453125,334.24713459008115,336.12872314453125,3371100
2021-02-09,335.3328675826718,336.3719345517015,334.9116072306067,335.8570861816406,1891200
2021-02-10,337.4953356764085,337.5702118175002,333.5355848024746,335.7261047363281,2400000
2021-02-11,336.72778831024783,337.09288456305336,334.0411598283352,336.26910400390625,2237200
2021-02-12,335.5482866408195,338.1132161909574,335.4640116901278,337.9821472167969,2144500
2021-02-16,339.0118786798889,339.2178238087014,336.9805380876657,337.66387939453125,4408500
2021-02-17,336.0912085718917,337.90726229269916,335.0521413085094,337.73876953125,3211800
2021-02-18,335.3517313142286,336.9337580563577,333.71354030876336,336.2972106933594,3010500
2021-02-19,337.43921077155653,337.6638677888011,335.258089381729,335.6793212890625,2487100
2021-02-22,333.10499370899413,335.3048553782382,332.8428843548572,333.0394592285156,3291000
2021-02-23,331.0923694289685,334.71510641385237,327.1981528556596,333.4607238769531,5251100
2021-02-24,332.4590720583937,337.54213655874196,331.5697857388785,337.14898681640625,3301200
2021-02-25,336.09125426603737,337.25202042642974,327.71306626340595,329.0610656738281,7049200
2021-02-26,330.8864100375826,331.8225189262998,325.4944136968831,327.2543029785156,7579500
2021-03-01,331.89746360372686,336.42825670036075,331.8506695767386,335.2393798828125,3721100
2021-03-02,335.4827408540587,335.71676809908024,332.4684687954707,332.6463317871094,5462600
2021-03-03,332.03790062827125,332.9178454449853,328.16239534175,328.2560119628906,6317600
2021-03-04,328.09682158391007,330.465176119637,320.0743894755741,324.21197509765625,6604500
2021-03-05,327.4228599738831,331.12987246944584,320.7016036902174,330.15631103515625,8721300
2021-03-08,331.03622778046514,333.6292394067923,328.2559829284177,328.53680419921875,5663500
2021-03-09,332.0846497060152,335.5576059083321,331.5978833368645,333.1330871582031,6075100
2021-03-10,335.4078832478265,336.84949927862095,334.07862430735787,335.1925964355469,7231400
2021-03-11,337.6171070017645,340.5190508872232,337.14905245790936,338.7310791015625,3340700
2021-03-12,337.46731643553056,339.2927405312958,336.69035848485095,339.2084655761719,4847300
2021-03-15,339.498671309422,341.44576550381515,337.4205081395183,341.1742858886719,3154800
2021-03-16,341.7920791766692,342.4099144827421,340.0415600933508,340.7904357910156,3698400
2021-03-17,339.6484232956347,342.6626954839782,338.51573937995005,341.9044494628906,5011600
2021-03-18,339.55485024837753,341.45515050099306,336.3252625582712,336.8775634765625,5067500
2021-03-19,336.67165326672637,338.0945574715599,334.32203870410706,336.27850341796875,5382800
2021-03-22,336.8026842203519,340.27564080844144,336.7746020914696,338.93701171875,3417600
2021-03-23,338.4315070841963,339.75142428601396,335.6044680093597,336.44696044921875,4954600
2021-03-24,337.6639462224345,339.12427430929245,334.58416748046875,334.58416748046875,4099000
2021-03-25,333.3297269384468,337.2239443531974,331.5137015058952,336.4656982421875,5487300
2021-03-26,337.5957143639327,342.2927636300219,337.0132848418998,341.95458984375,3322600
2021-03-29,340.60193486168055,342.58407645848763,339.23037544203277,341.7480163574219,3143300
2021-03-30,340.5925475484215,341.4474142398472,339.38070040689246,340.8743591308594,3696200
2021-03-31,341.3721824700734,343.6549416810558,341.3721824700734,342.2270202636719,7470300
2021-04-01,344.01194440731746,345.97530781538705,343.8522320973758,345.8531799316406,5132000
2021-04-05,348.41779594511803,351.4051129271283,348.34262708917635,350.8414611816406,3764100
2021-04-06,350.43755470372486,351.64937310166874,350.08997755073995,350.64422607421875,3583500
2021-04-07,350.53150586407025,351.4145250016448,350.13694099960355,351.08575439453125,2768900
2021-04-08,352.25056497638445,352.80481343007244,351.3956984455551,352.79541015625,3949400
2021-04-09,352.6733606308822,355.4727844467112,352.5887884915993,355.3318786621094,2627500
2021-04-12,354.8151093616344,355.7075315118622,354.2326511771062,355.4914855957031,2747500
2021-04-13,355.44452767497023,357.0884950388162,355.0218104110907,356.4591064453125,2985500
2021-04-14,356.46850525130554,357.45490293769103,354.81516317057964,355.31304931640625,3691100
2021-04-15,357.28575013809217,359.3618666321886,357.23879111109153,359.12701416015625,3573800
2021-04-16,360.320098677118,360.8743471390041,359.0331115591854,360.3858642578125,3252500
